10 Cats;Realistic Fiction;Sequence of Events             predict;Nine cats play and sleep when a tenth cat falls among them.
Sarah, Plain and Tall;Realistic Fiction;question;This is the story of a single woman from Maine who responds to an advertisement from the widower Jacob Witting, who is seeking a wife to join him and his family on the Midwestern plains.
Sequoyah;Biography;Problem and Solution;This biography of Sequoyah tells the story of how a Cherokee living in Arkansas developed a means of writing down his native language.
Sojourner Truth, Speaker for Equal Rights ;Biography;Categorize and Classify;This biography tells how Sojourner Truth went from being a slave to being a forceful public speaker for the rights of blacks and women.
Sor Juana Inez de la Cruz;Biography;Sequence;This book is about a colonial woman who worked for the Spanish viceroy, became a nun, spent her life writing poetry and championed women�s right to an education.
South Pole Bound;Realistic Fiction;predict/infer;Katie resents the idea that her mother works so far from home until she visits her mother�s South Pole lab and assists with some experiments.
Still Standing;Informational;Draw Conclusions;A book about earthquakes and why they happen.
Talented Alex;Realistic Fiction;Problem Solving     evaluate;Alex thinks he is the only one in his family without a special talent, but his family shows him otherwise.
Thanks to Sandra Cisneros;Realistic Fiction;Cause and Effect        predict/infer;Miguel learns that all poetry isn�t about sunsets or flowers, and is inspired by the writings of Sandra Cisneros.
The Best Fish Ever;Realistic Fiction;Predicting Outcomes    Main Idea and Details;Manny dreams of playing the fisherman in his class play and is disappointed when he is asked to play the fish instead.
The Bill of Rights;Informational;Sequence;This book explains the Bill of Rights.
The Birthday Party;Play;Writing  a Play                            summarize           ;Cornelius thinks Carla always ruins his birthdays, but doesn�t realize she is allergic to cake.
The Brave Little Tailor, A German Folktale;Folktale;Following Directions      question;In this folktale, a tailor tricks people into believing he is strong and powerful, rids the kingdom of troublesome giants, and marries the princess.
The Kids� Guide to Family Reunions;Informational;evaluate;Family reunions are fun for everyone involved. Kids can take part in the arrangements by offering ideas and helping out.
The Ladybug and the Legislature ;Historical;Problem and Solution;This is the true story of a group of students who successfully lobbied the state legislature to name the ladybug the state insect.
The Little Sparrow, A Cinderella Story from Italy;Fairy Tale;Writing a Fairy Tale    summarize;In this Italian version of Cinderella, a sparrow changes Cinderella�s clothes into gowns so she can attend the King�s three balls.
The Mural;Realistic Fiction;Draw Conclusions    predict/infer;Three students paint a mural depicting life at Marshall Elementary Schools.
The Mystery of the Hidden Painting;Mystery;predict/infer               summarize;Part of the popular Boxcar Children series, this mystery follows the inquisitive and determined Alden children as they try to find out what happened to their grandmother's missing necklace. 
The Nature Club;Realistic Fiction;Writing a New Chapter summarize;Irene and her friends decide to start a nature club in her basement.
The Perfect Instrument;Realistic Fiction;Noting Details    summarize;Mr. Music, a one-person band, comes to Sebastian�s class and invites the children to choose an instrument to play.
The Photo Contest;Realistic Fiction;Making Generalizations    predict;Allison loves photography so much she decides to save up for a professional-quality camera.
The Real Thief;Fantasy;summarize;This animal story takes place in a make-believe animal kingdom. It is a story about friendship, trust, and discovering the things in life that bring true happiness.
The Red Sox and the World Series;Informational;evaluate;The Boston Red Sox were a good team, but they had not won a World Series since 1918. Then in 2004 the Sox stunned baseball fans by coming from behind in the playoffs and going on to win their first World Series in eighty-six years!
The St. Lawrence Seaway;Historical;Categorize and Classify;In 1954, the U.S. and Canada began work on a project to link the Great Lakes to the Atlantic Ocean.
The Traveling Guitar;Realistic Fiction;Author�s Viewpoint     evaluate;Set in Chicago, this story follows four generations of one family and the guitar that kept their musical traditions alive.
The Unusual Coin;Fantasy;Cause and Effect    summarize;Heather, Andy, and Luis find a mysterious gold coin that transports them to a pirate ship filled with similar coins.
Train to the West;Historical;question;Trains at the end of the 19th century were dirty and noisy, but they were the fastest way to get to the West. It was a long, uncomfortable journey.
Traveling by Train;Historical;Sequence;This book explores the history of trains and the development of railroad travel in the United States.
Trevor�s New Home;Realistic Fiction;Compare and Contrast;After a school project, Trevor realizes that there are nice things in his new home in the United States.
Two Cold Ears;Biography;Making Generalizations  summarize;This selection tells the true story of Chester Greenwood, the inventor of earmuffs.
Two-Star Day;Realistic Fiction;Categorize and Classify   question;Today, Tonieh turns nine, and his parents and sister become U.S. citizens.
 Volcanoes Around the World ; Informational ; monitor/clarify ; This book tells about famous, dangerous eruptions around the world. 
Welcome, Wilma;Fantasy;Categorize and Classify    monitor/clarify;While channel surfing, Wilma finds the All-Senses Network, where she not only sees and hears the music, but also smells, tastes, and feels it, too!
West Side Kids: The Pet-Sitters;Mystery;predict   ;The narrator, DeVonn, and his four friends start a pet-sitting service. 
What a Wonderful Idea;Realistic Fiction;Problem Solving     question;Maria�s class decides to put on a talent show to honor their retiring school principal.
Where Is Blackbeard�s Ship?;Historical;monitor/clarify;Explorers believe that the ruins of a sailing ship found off the North Carolina coast in 1996 are the remains of Queen Ann�s Revenge, the ship of Blackbeard, the notorious pirate. 
Who Stole The Wizard of Oz?;Mystery;evaluate;The detectives in this mystery are brother-and-sister twins. Along with them, readers follow clues to discover the legacy that a children's-book lover has left behind.
Who Was Marjorie Harris Carr? (Earth Science);Biography;Problem and Solution;This is the biography of Marjorie Harris Carr, Florida conservationist.
Winter in Alaska;Informational;summarize;Winters in Alaska are long, cold, and dark with deep snow. Alaskan villagers have learned ways to survive the harsh Alaskan winter.
15 Facts About the Solar System;Informational;Categorize and Classify;A book about the planets in our solar system.
A Breath of Fresh Air;Realistic Fiction;Making Inferences       evaluate;Javi Perez from Brooklyn spends two weeks in a small rural town as part of the Fresh Air program.
A Child�s Glacier Bay;Narrative;monitor/clarify;This nonfiction narrative presents the wild habitat of Alaska's Glacier Bay through the eyes of young Hannah Corral. During a three-week family trip along the coastline, Hannah learns to take on the challenges of the wilderness and appreciate its beauty.
A Good Night�s Sleep;Realistic Fiction;Predicting Outcomes    ;Liam keeps Daniel awake all night, and suggests to his parents that he get his own bedroom.
